PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,Toluene,AQI,year,month,day,weekday,dayofyear,Date,City
48.84,120.04007754796436,9.85,42.96,15.71,18.228496803558926,2.86,26.4,21.975,276.0,2019.0,3.0,4.0,0.0,63.0,2019-03-04,Ahmedabad
131.65645715616074,223.8748456108682,6.41,28.63,4.22,28.532216749606874,2.86,29.545,3.82,307.9072718590005,2015.0,2.0,11.0,2.0,42.0,2015-02-11,Lucknow
19.737460567487233,62.6364681091419,21.651659212320475,17.99096628122902,39.652126396703125,12.882947528461102,0.0,11.089581287397323,0.0,49.66286537485712,2017.0,8.0,24.0,3.0,236.0,2017-08-24,Mumbai
67.18,149.79861639834337,28.22,76.42499999999998,39.51,20.027216773350176,1.71,25.58,21.975,122.0,2018.0,8.0,24.0,4.0,236.0,2018-08-24,Patna
49.54,150.43743179687863,8.47,14.49,22.35,14.447621590963308,0.88,9.06,4.296249308455572,294.0,2015.0,6.0,3.0,2.0,154.0,2015-06-03,Hyderabad
18.49,44.23,7.63,-5.918976989562509,6.86,28.49,2.2,2.77,0.34,105.0,2020.0,5.0,14.0,3.0,135.0,2020-05-14,Ernakulam
9.39,36.94,2.81,12.29,8.89,4.58,0.35,17.07,2.25,45.0,2019.0,4.0,20.0,5.0,110.0,2019-04-20,Amaravati
22.29,62.52,1.87,10.98,6.91,16.79,0.32,4.82,1.91,60.0,2019.0,6.0,18.0,1.0,169.0,2019-06-18,Hyderabad
17.470719274289877,58.383415596516556,13.804091635351519,6.602937587026872,19.74,9.774229881554618,0.0,10.703947459104256,0.0,43.7234903184833,2015.0,8.0,1.0,5.0,213.0,2015-08-01,Mumbai
41.47,80.25,4.66,26.11,30.77,15.35,0.43,4.67,9.2,83.0,2019.0,4.0,4.0,3.0,94.0,2019-04-04,Kolkata
121.43,201.76,10.6,18.15,27.37,48.42,1.04,7.08,2.62,273.0,2019.0,11.0,7.0,3.0,311.0,2019-11-07,Chennai
98.0,175.87213292265437,41.43,76.42499999999998,81.08874999999999,37.87090924389932,2.86,29.545,5.81,398.5,2018.0,2.0,4.0,6.0,35.0,2018-02-04,Ahmedabad
158.245,289.98,17.19,23.65,32.9,30.148254943674203,0.46,10.283412064909612,4.018055870511944,322.0,2018.0,5.0,12.0,5.0,132.0,2018-05-12,Gurugram
51.894481676009036,119.60747788307071,7.02,8.19,7.773153592620702,6.59,0.0,20.143087607864118,3.9031782511156052,112.03367465449378,2018.0,5.0,22.0,1.0,142.0,2018-05-22,Jorapokhar
92.9810627145821,169.30124545312913,23.036936427681333,33.083687967601634,38.39242445556579,16.81532923309021,1.4985101401555028,16.38565645771598,6.996912148640149,222.54332344526995,2017.0,8.0,29.0,1.0,241.0,2017-08-29,Patna
93.73,189.62200907335284,41.43,76.42499999999998,81.08874999999999,32.80548898228602,2.86,29.545,21.975,398.5,2018.0,11.0,17.0,5.0,321.0,2018-11-17,Ahmedabad
46.54,108.25,13.01,37.85,39.93,16.31,1.07,5.22,4.05,130.0,2019.0,4.0,5.0,4.0,95.0,2019-04-05,Bengaluru
5.11,10.05,1.16,3.57,1.53,3.68,0.32,5.69,0.8,40.0,2019.0,10.0,1.0,1.0,274.0,2019-10-01,Shillong
34.31,115.46,16.31,76.42499999999998,80.56,26.08968447208315,2.86,29.545,21.975,360.0,2019.0,6.0,10.0,0.0,161.0,2019-06-10,Ahmedabad
21.41213796458169,40.08,8.75,8.94,21.16164528079844,6.3,1.31,4.42,3.931859348135731,85.0,2019.0,7.0,15.0,0.0,196.0,2019-07-15,Jorapokhar
158.245,289.98,41.43,63.7,81.08874999999999,42.99,1.76,24.75,21.975,342.0,2019.0,1.0,30.0,2.0,30.0,2019-01-30,Delhi
53.27,90.4,3.59,16.01,10.43,13.284834527009878,2.86,19.5,21.975,142.0,2020.0,1.0,15.0,2.0,15.0,2020-01-15,Ahmedabad
55.63,186.41,13.26,42.61,16.03,26.05,0.18,27.37,1.94,156.0,2017.0,4.0,25.0,1.0,115.0,2017-04-25,Hyderabad
18.88,69.94,5.24,11.43,12.46,36.06,1.81,2.88,5.253900468081156,98.0,2019.0,7.0,15.0,0.0,196.0,2019-07-15,Brajrajnagar
158.245,278.5758625762545,8.79,16.52,5.15,29.56497807162799,1.6,5.96,2.041143271848796,398.5,2016.0,2.0,8.0,0.0,39.0,2016-02-08,Lucknow
19.9,43.33,7.72,14.33,19.9,11.88,0.37,3.5,9.06,50.0,2019.0,7.0,22.0,0.0,203.0,2019-07-22,Kolkata
35.23,91.48595928606767,15.5,64.66,7.81,23.94,0.0,16.29650891395363,0.0,53.0,2017.0,8.0,16.0,2.0,228.0,2017-08-16,Delhi
59.78,120.0437428368158,14.61,60.23,24.47,17.011306532658864,1.49,29.545,13.564898271401034,107.0,2019.0,10.0,11.0,4.0,284.0,2019-10-11,Patna
13.49,28.83,1.88,6.05,4.69,4.172835273578272,0.9,4.34,1.2329305864227535,57.0,2017.0,8.0,18.0,4.0,230.0,2017-08-18,Thiruvananthapuram
153.28,289.98,12.05,24.61,29.31,26.27,0.7,7.31,10.64,398.5,2018.0,6.0,15.0,4.0,166.0,2018-06-15,Delhi
48.67,92.32,5.37,14.17,10.95,7.97,0.87,7.4,2.66,122.0,2020.0,6.0,7.0,6.0,159.0,2020-06-07,Gurugram
47.26,112.92952479143526,16.22,64.71,24.43,25.522116145625688,2.86,29.545,21.975,260.0,2019.0,1.0,26.0,5.0,26.0,2019-01-26,Ahmedabad
158.245,292.20717870938233,15.33,35.66,18.54,16.8984094727046,1.52,29.545,20.95,342.0,2019.0,2.0,14.0,3.0,45.0,2019-02-14,Patna
158.245,292.91122832404096,10.97,9.85,9.21,10.15300697389182,2.3,28.81,21.975,398.5,2018.0,12.0,21.0,4.0,355.0,2018-12-21,Patna
95.87289793506534,160.60804228631434,23.38,29.72,53.29,18.16417698004537,1.33,4.53,0.36,224.06977645971108,2015.0,6.0,8.0,0.0,159.0,2015-06-08,Patna
61.53,126.91969404056499,10.41,42.53,28.52,19.479853827386137,2.86,17.94,21.975,291.0,2018.0,5.0,23.0,2.0,143.0,2018-05-23,Ahmedabad
42.06,126.12,6.64,23.02,19.84,31.36,0.95,10.11,9.57,153.0,2019.0,6.0,23.0,6.0,174.0,2019-06-23,Delhi
158.245,289.98,41.43,76.42499999999998,81.08874999999999,62.17999999999999,2.06,24.06,15.4,398.5,2016.0,1.0,12.0,1.0,12.0,2016-01-12,Delhi
34.0,39.77,10.97,8.4,19.37,23.99,1.46,8.93,0.0,78.0,2019.0,8.0,17.0,5.0,229.0,2019-08-17,Coimbatore
48.62,89.87,7.89,29.51,28.63,14.47,0.98,6.45,21.975,95.0,2019.0,12.0,21.0,5.0,355.0,2019-12-21,Bengaluru
70.01621073411206,124.9955547827783,6.68,28.57,35.25,17.751821342906084,0.53,5.55,7.09,151.72937796632652,2015.0,1.0,31.0,5.0,31.0,2015-01-31,Hyderabad
73.88,144.98,31.44,41.5,61.74,20.46,1.48,6.15,4.33,139.0,2019.0,11.0,5.0,1.0,309.0,2019-11-05,Bengaluru
44.03,80.25,11.97,37.61,41.12,48.18,0.82,11.02,3.68,86.0,2019.0,9.0,3.0,1.0,246.0,2019-09-03,Jaipur
110.37,183.62736673121492,13.23,30.61,25.77,34.97,1.98,7.51,0.59,282.0,2018.0,11.0,16.0,4.0,320.0,2018-11-16,Lucknow
23.32,60.58,9.09,17.66,26.75,9.494229764838906,1.25,11.67,4.99001724027903,70.0,2018.0,7.0,18.0,2.0,199.0,2018-07-18,Mumbai
158.245,253.22106172862578,5.77,13.81,4.22,28.704167621058673,1.37,6.96,0.41,330.0,2016.0,2.0,15.0,0.0,46.0,2016-02-15,Lucknow
76.17,126.25664103759595,4.18,31.31,20.05,14.0,0.82,5.9,1.92,147.0,2019.0,2.0,10.0,6.0,41.0,2019-02-10,Visakhapatnam
31.59,58.52,5.62,20.55,25.12,10.93,0.47,4.35,8.26,73.0,2019.0,6.0,28.0,4.0,179.0,2019-06-28,Kolkata
61.32,101.59,11.19,54.28,5.18,35.72,0.17,29.545,0.08,96.0,2016.0,12.0,2.0,4.0,337.0,2016-12-02,Hyderabad
26.35,66.48967475142632,8.95,20.71,13.96,22.42,1.31,4.51,1.72,90.0,2018.0,3.0,28.0,2.0,87.0,2018-03-28,Chennai
29.65,63.34466023604625,9.48,21.28,16.65,14.63,0.81,6.67,7.51,54.0,2018.0,8.0,9.0,3.0,221.0,2018-08-09,Chennai
53.45,135.93,41.43,61.85,70.61,18.72,1.6,12.79,6.31,135.0,2020.0,3.0,20.0,4.0,80.0,2020-03-20,Patna
48.84424454582722,97.64,6.47,8.33,10.606973018881718,6.600286866297381,0.5742633792869469,14.57,3.290242700363251,112.09638972848597,2017.0,8.0,14.0,0.0,226.0,2017-08-14,Jorapokhar
71.72,117.8000172460467,9.26,15.74,15.09,45.34272785916704,0.0,4.2,0.26,142.0,2017.0,2.0,19.0,6.0,50.0,2017-02-19,Chennai
62.76,147.49,41.43,47.89,73.62,21.22,1.53,17.2,10.23,143.0,2018.0,12.0,5.0,2.0,339.0,2018-12-05,Jaipur
56.27081072083547,124.34700668678784,12.252403435855548,28.9047462893451,34.54313313669445,25.609180158007433,0.878800634431002,10.282160189029582,4.613372331954906,138.8056284544216,2017.0,6.0,15.0,3.0,166.0,2017-06-15,Jaipur
37.47,50.51,8.89,12.82,18.6,46.53,1.21,12.9,3.295466475912235,94.0,2018.0,12.0,17.0,0.0,351.0,2018-12-17,Brajrajnagar
43.08,71.67,5.13,13.25,18.42,17.37,0.62,7.33,7.42,100.0,2020.0,4.0,3.0,4.0,94.0,2020-04-03,Kolkata
26.182864454922765,48.496260361924215,16.87875630850764,2.435524987788938,24.575994488255674,20.05966876626792,1.6097813383705954,3.173183098412892,1.7884828399892285,93.79450788064332,2020.0,6.0,17.0,2.0,169.0,2020-06-17,Ernakulam
46.77,98.10966573187022,10.61,14.76,10.26,8.189756038529168,1.66,29.545,10.1,126.0,2019.0,8.0,22.0,3.0,234.0,2019-08-22,Patna
70.83,125.91101693440424,6.51,29.99,23.52,28.14,0.82,6.83,0.08,175.0,2019.0,2.0,10.0,6.0,41.0,2019-02-10,Lucknow
30.15,118.12,12.47,12.84,25.25,6.79,0.62,22.44,-1.9237893107847412,122.0,2019.0,5.0,26.0,6.0,146.0,2019-05-26,Talcher
89.0,140.29088509925475,2.52,10.87,9.01,41.75119103835743,0.03,6.35,0.0,152.0,2017.0,4.0,21.0,4.0,111.0,2017-04-21,Chennai
71.883758961882,140.34423534186078,11.903562776642907,9.190815156571716,14.931861202347136,7.849894804532312,0.7511423456372484,19.951335371431696,6.166885152453233,163.70618931169065,2017.0,12.0,19.0,1.0,353.0,2017-12-19,Jorapokhar
37.33,143.46521744493896,29.18,47.75,45.07,22.990704841571528,2.86,29.545,21.975,398.5,2018.0,8.0,8.0,2.0,220.0,2018-08-08,Ahmedabad
158.245,301.8894621707684,41.43,76.42499999999998,73.27261382538109,40.32429938472575,2.86,11.41,14.21,398.5,2017.0,1.0,16.0,0.0,16.0,2017-01-16,Lucknow
28.17,47.418890157609894,6.04,7.71,13.65,11.549713090209167,0.22,5.13,0.86,47.0,2015.0,7.0,29.0,2.0,210.0,2015-07-29,Hyderabad
27.07,61.85,12.69,29.65,36.43,17.29,1.01,6.8,2.18,72.0,2019.0,11.0,18.0,0.0,322.0,2019-11-18,Bengaluru
53.041983893619545,100.13445996918983,3.61,9.69,13.3,12.910649458788669,0.23,5.19,7.22,110.05883839126477,2015.0,1.0,5.0,0.0,5.0,2015-01-05,Hyderabad
48.39,114.04,14.66,27.05,15.07,13.97,0.0,11.87,1.49,130.0,2017.0,12.0,21.0,3.0,355.0,2017-12-21,Jaipur
13.51,85.18,7.51,27.68,3.9,15.05,1.11,4.26,0.93,83.0,2016.0,10.0,9.0,6.0,283.0,2016-10-09,Bengaluru
45.67,143.39,2.47,35.5,20.97,16.08,0.76,23.42,10.768304786365206,141.0,2020.0,2.0,28.0,4.0,59.0,2020-02-28,Bhopal
71.24100971525331,139.03140756093956,11.56281026554553,8.400860744498914,14.095703633284302,7.6500805612096485,0.722060504545027,19.856495613830248,6.10730257734167,164.6200383737696,2017.0,12.0,10.0,6.0,344.0,2017-12-10,Jorapokhar
59.24,100.77429480330898,5.93,14.66,11.65,62.17999999999999,1.16,4.49,5.47,136.0,2016.0,5.0,11.0,2.0,132.0,2016-05-11,Chennai
61.94,86.53,5.94,12.87,16.28,24.8,0.76,6.28,5.0,135.0,2019.0,9.0,23.0,0.0,266.0,2019-09-23,Chennai
19.09,53.668918400438656,8.4,22.15,18.28,9.59,0.89,4.12,1.82,72.0,2019.0,7.0,25.0,3.0,206.0,2019-07-25,Lucknow
22.35,56.07,3.02,17.28,16.81,6.94,0.82,6.23,1.47,71.0,2020.0,5.0,3.0,6.0,124.0,2020-05-03,Bengaluru
54.71,90.82102217529348,7.47,12.81,11.79,62.17999999999999,0.67,3.12,2.89,123.0,2016.0,4.0,17.0,6.0,108.0,2016-04-17,Chennai
30.37,124.8,7.35,37.24,0.0,24.0,0.46,3.47,5.58,75.0,2016.0,12.0,10.0,5.0,345.0,2016-12-10,Bengaluru
22.04,45.18,2.97,12.1,8.85,3.99,0.89,6.99,2.4852657898240977,67.0,2018.0,5.0,23.0,2.0,143.0,2018-05-23,Thiruvananthapuram
25.63,70.82,27.14,16.61,19.94,60.71,1.48,7.97,2.4267098250052186,108.0,2019.0,4.0,30.0,1.0,120.0,2019-04-30,Brajrajnagar
70.42,208.39,14.93,37.74,33.12,33.16,1.02,14.54,21.975,219.0,2018.0,10.0,11.0,3.0,284.0,2018-10-11,Delhi
51.77773923297036,107.27951398812547,10.443638649969294,31.473519036669813,23.45528757006514,11.19300955714715,0.8725511612005334,10.796834518162541,6.055737652530752,126.90272854288446,2016.0,7.0,3.0,6.0,185.0,2016-07-03,Visakhapatnam
154.13,279.49949633569133,6.0,20.37,9.942896185858672,27.744456428966117,0.54,25.14,2.55,299.0,2017.0,5.0,3.0,2.0,123.0,2017-05-03,Gurugram
158.245,277.41108215900147,37.45,71.15,67.28,23.32,2.27,7.83,2.33,381.0,2018.0,12.0,11.0,1.0,345.0,2018-12-11,Lucknow
105.04,209.65579655345732,11.56,20.79,12.4,8.62551167877362,1.85,29.545,18.09,241.0,2019.0,3.0,12.0,1.0,71.0,2019-03-12,Patna
95.07,191.86,40.05,28.98,81.08874999999999,16.51,0.95,13.43,6.484512842645017,300.0,2020.0,3.0,2.0,0.0,62.0,2020-03-02,Guwahati
59.98,116.66811882945217,2.42,20.37,21.02,33.97,0.66,8.73,0.0,175.0,2018.0,6.0,6.0,2.0,157.0,2018-06-06,Lucknow
46.22,92.82,4.16,13.56,10.95,15.54,0.68,7.47,5.16,133.0,2020.0,5.0,12.0,1.0,133.0,2020-05-12,Gurugram
48.1,83.63,5.25,14.86,20.16,18.61,0.55,11.62,7.67,106.0,2020.0,3.0,27.0,4.0,87.0,2020-03-27,Kolkata
36.6,64.46852515089688,21.37,29.57,26.04083195938074,25.40347535366459,1.24,5.98,3.09,63.0,2017.0,8.0,26.0,5.0,238.0,2017-08-26,Lucknow
58.11,89.44,1.56,19.72,11.74,7.37,1.09,7.71,3.851331685074001,105.0,2018.0,2.0,20.0,1.0,51.0,2018-02-20,Thiruvananthapuram
22.0,54.10988742051393,5.73,10.29,15.83,11.810913738690545,0.7,6.6,3.72,90.0,2015.0,8.0,11.0,1.0,223.0,2015-08-11,Hyderabad
39.28,71.1,11.81,29.29,23.63,15.89,0.48,4.23,1.07,68.0,2020.0,2.0,10.0,0.0,41.0,2020-02-10,Hyderabad
56.35,96.1820819491121,7.29,22.17,19.34,13.437919587053557,0.37,6.12,0.56,127.13381030732398,2017.0,10.0,1.0,6.0,274.0,2017-10-01,Patna
33.12,80.06,2.99,28.02,17.0,15.06,0.56,6.52,2.71,90.0,2018.0,4.0,23.0,0.0,113.0,2018-04-23,Hyderabad
28.96,64.67199398009677,9.09,9.68,18.53,12.136601989589394,0.65,9.04,4.25,100.0,2015.0,8.0,2.0,6.0,214.0,2015-08-02,Hyderabad
19.384193643973504,65.2432638522007,21.140245723965215,17.651973697295603,38.96027420743508,12.423058794651354,0.0,11.330988914523118,0.0,48.44811664549957,2017.0,6.0,20.0,1.0,171.0,2017-06-20,Mumbai
27.65,61.09,11.23,28.51,31.1,12.28,1.05,6.73,21.975,69.0,2019.0,12.0,17.0,1.0,351.0,2019-12-17,Bengaluru
20.782038907108472,66.29196086022728,15.57682963725285,9.587404990803066,24.84,10.492113261121915,0.0,10.99034822901399,0.0,49.12864851770587,2015.0,6.0,17.0,2.0,168.0,2015-06-17,Mumbai
54.5,95.08,11.64,40.48,50.72,48.6,1.08,8.2,10.16,163.0,2016.0,7.0,26.0,1.0,208.0,2016-07-26,Delhi
35.85,63.79,10.5,42.61,53.11,7.76,1.28,3.73,6.71,75.0,2018.0,9.0,25.0,1.0,268.0,2018-09-25,Kolkata
15.43,37.65,3.62,8.88,6.15,42.77,0.52,11.13,0.19,35.0,2020.0,3.0,25.0,2.0,85.0,2020-03-25,Chandigarh
33.406750022251344,68.9908593914721,5.133519343441499,22.44498126553134,16.212008928382602,11.709717057096924,0.5676816446014641,13.935677174927378,2.7765436048753145,88.48557289518362,2019.0,10.0,5.0,5.0,278.0,2019-10-05,Amaravati
12.67,31.67,2.39,9.99,6.38,4.88,0.33,4.32,0.23,36.0,2019.0,7.0,10.0,2.0,191.0,2019-07-10,Hyderabad
53.61,133.57,16.79,25.11,31.33,18.18,0.89,12.54,2.53,208.0,2018.0,2.0,8.0,3.0,39.0,2018-02-08,Jaipur
30.77,89.68,28.77,42.96,46.24,7.16,0.75,6.5,10.11,74.0,2018.0,11.0,6.0,1.0,310.0,2018-11-06,Visakhapatnam
3.14,5.83,11.51,0.2,14.68,17.91,0.18,7.47,8.0,19.0,2020.0,4.0,25.0,5.0,116.0,2020-04-25,Aizawl
158.245,290.5903023199302,9.03,2.9,6.19,9.019172879222594,2.32,29.545,21.975,398.5,2018.0,11.0,14.0,2.0,318.0,2018-11-14,Patna
30.1,56.02,6.46,20.72,18.45,44.38,0.38,5.1,1.88,92.0,2016.0,5.0,4.0,2.0,125.0,2016-05-04,Hyderabad
51.42,96.62,3.45,10.61,13.94,7.14,0.47,2.71,5.28,96.0,2019.0,5.0,19.0,6.0,139.0,2019-05-19,Kolkata
34.55,83.97419125553131,2.75,13.04,4.51,19.539386589424538,2.86,9.65,1.46,169.0,2015.0,5.0,18.0,0.0,138.0,2015-05-18,Lucknow
70.95,90.77754990319102,10.82,16.78,27.23,25.37,0.87,6.92,1.94,91.0,2019.0,11.0,3.0,6.0,307.0,2019-11-03,Chennai
51.38,103.56,7.66,15.96,16.31,56.53,0.81,18.26,8.08,124.0,2020.0,3.0,23.0,0.0,83.0,2020-03-23,Gurugram
46.84,151.6798770019533,41.43,54.72,73.09,25.859952055332172,2.86,29.545,21.975,398.5,2018.0,6.0,24.0,6.0,175.0,2018-06-24,Ahmedabad
22.94,39.38,1.85,6.25,9.73,8.54,0.33,10.96,2.1726198822457263,96.0,2019.0,7.0,21.0,6.0,202.0,2019-07-21,Guwahati
15.472649775434547,41.88,3.17,11.15,8.45,17.58,1.51,3.46,9.14,54.0,2016.0,7.0,12.0,1.0,194.0,2016-07-12,Bengaluru
18.46,23.48,9.72,14.24,23.95,26.82,1.28,9.1,0.1,67.0,2019.0,7.0,22.0,0.0,203.0,2019-07-22,Coimbatore
22.43,32.25,8.69,16.08,21.03,42.45,0.96,5.45,0.02,87.0,2020.0,6.0,9.0,1.0,161.0,2020-06-09,Chennai
37.5,65.46,4.61,19.09,13.81,10.7,0.77,7.61,6.48,82.0,2016.0,11.0,2.0,2.0,307.0,2016-11-02,Visakhapatnam
32.92,46.75,9.74,8.87,18.61,23.1,1.13,12.05,0.19,61.0,2019.0,7.0,2.0,1.0,183.0,2019-07-02,Coimbatore
56.10627390573427,119.10650933345221,14.05,22.96,12.06,9.56,2.24,8.66,4.562101820452881,158.98605698474944,2015.0,3.0,22.0,6.0,81.0,2015-03-22,Chennai
47.17,85.87011648207795,7.17,14.32,9.05,40.877722599339336,0.04,4.62,0.05,92.0,2017.0,7.0,3.0,0.0,184.0,2017-07-03,Chennai
37.73,82.63,13.1,76.42499999999998,71.17,25.857091015068818,2.86,29.545,21.975,309.0,2019.0,7.0,22.0,0.0,203.0,2019-07-22,Ahmedabad
24.46,40.8267940817326,5.38,5.82,11.15,11.016844602514084,0.22,4.0,0.73,38.0,2015.0,7.0,28.0,1.0,209.0,2015-07-28,Hyderabad
17.92,64.18,27.63,3.43,23.18,20.19,2.44,29.545,0.0,108.0,2018.0,7.0,12.0,3.0,193.0,2018-07-12,Talcher
37.59,62.38,17.17,44.72,81.08874999999999,50.86,1.25,7.67,5.27,188.0,2015.0,6.0,25.0,3.0,176.0,2015-06-25,Delhi
82.05,170.76,10.07,65.66,42.69,24.8,1.26,15.01,21.975,180.0,2017.0,12.0,23.0,5.0,357.0,2017-12-23,Hyderabad
30.71,73.52087410974059,11.46,11.84,23.0,13.13127565597702,0.75,7.8,2.795712515892774,118.0,2015.0,6.0,8.0,0.0,159.0,2015-06-08,Hyderabad
41.63,133.64,14.03,18.15,32.18,5.83,0.01,4.66,1.81,132.0,2019.0,2.0,11.0,0.0,42.0,2019-02-11,Amritsar
8.06,41.55,1.5,13.466065244712865,0.05,0.24,0.19,3.25,2.09,31.39673409536249,2017.0,10.0,3.0,1.0,276.0,2017-10-03,Visakhapatnam
87.09,133.51,8.56,9.83,18.37,4.67,0.0,12.57,2.8721487069119576,151.0,2018.0,8.0,4.0,5.0,216.0,2018-08-04,Brajrajnagar
29.73,186.28,10.09,46.26,35.81,29.53,0.52,2.38,1.05,137.0,2016.0,3.0,23.0,2.0,83.0,2016-03-23,Bengaluru
64.93,137.70877608341982,2.27,9.84,11.76,13.864039292609448,0.33,2.61,7.14,221.0,2015.0,9.0,27.0,6.0,270.0,2015-09-27,Hyderabad
19.48,55.111937669985764,6.43,11.66,20.56,1.48,1.09,6.89,4.63,70.0,2019.0,4.0,16.0,1.0,106.0,2019-04-16,Chennai
69.82682802922773,155.17,8.979009908769676,6.544636250535007,9.52636397951187,5.667858838905033,0.5255660875576496,19.29,5.345310283057188,135.0,2017.0,6.0,23.0,4.0,174.0,2017-06-23,Jorapokhar
158.245,314.2994918664375,7.84,10.11,17.8,25.209602964509486,1.41,8.86,21.975,398.5,2016.0,10.0,31.0,0.0,305.0,2016-10-31,Gurugram
38.31,82.02,12.34,38.24,40.99,36.83,0.89,8.98,7.67,100.0,2019.0,2.0,28.0,3.0,59.0,2019-02-28,Jaipur
94.78,269.76,26.02,26.72,40.01,27.712920687977544,1.2,0.61,0.0,201.0,2019.0,4.0,22.0,0.0,112.0,2019-04-22,Gurugram
48.12,94.64,5.5,27.32,16.0,8.62,0.63,2.7,9.73,117.0,2019.0,10.0,17.0,3.0,290.0,2019-10-17,Hyderabad
134.4,224.36,37.88,49.88,33.11,36.04,0.43,24.14,6.45,267.0,2017.0,3.0,8.0,2.0,67.0,2017-03-08,Delhi
28.98,51.11467510308114,8.89,15.74,23.98,36.52,0.97,13.94,0.78,90.0,2018.0,12.0,19.0,2.0,353.0,2018-12-19,Chennai
24.3,27.21,12.55,21.26,29.90724770779093,29.06,0.0,3.13,-5.081507834551758,49.0,2017.0,4.0,15.0,5.0,105.0,2017-04-15,Amritsar
51.51,152.6,6.98,29.92,21.68,21.09,0.84,11.42,7.990422972931356,162.0,2020.0,1.0,28.0,1.0,28.0,2020-01-28,Bhopal
60.39757158557995,115.21777400003737,15.201213132292288,22.814450160411866,22.026566208496433,13.48826074065812,0.0,13.329896309268292,0.0,129.47516313207393,2017.0,7.0,3.0,0.0,184.0,2017-07-03,Patna
26.75,57.16,18.67,32.96,29.98,7.5,0.79,27.0,14.76,68.0,2016.0,9.0,3.0,5.0,247.0,2016-09-03,Visakhapatnam
43.67,103.08,12.1,49.19,32.98,13.52,1.02,6.74,11.08,112.0,2016.0,7.0,15.0,4.0,197.0,2016-07-15,Visakhapatnam
24.95,25.63,10.19,9.72,17.01,41.88,0.75,6.52,0.0,61.0,2020.0,3.0,6.0,4.0,66.0,2020-03-06,Chennai
25.64,48.73,13.75,23.52,31.78,26.11,0.84,16.52,3.75,82.0,2019.0,4.0,17.0,2.0,107.0,2019-04-17,Jaipur
86.52,222.61,31.02,30.53,61.57,13.619647151458764,2.84,26.28,16.69489103863134,180.0,2019.0,2.0,10.0,6.0,41.0,2019-02-10,Mumbai
36.97,155.51,14.79,44.45,0.0,27.6,1.7,3.0,5.03,200.0,2016.0,12.0,6.0,1.0,341.0,2016-12-06,Bengaluru
79.44,122.34959073165294,40.65,19.94,60.59,20.023988156243036,1.46,5.83,0.66,187.0,2016.0,9.0,28.0,2.0,272.0,2016-09-28,Patna
48.03,70.62,23.7,32.5,54.99,37.62,1.29,8.01,15.17,136.0,2016.0,7.0,31.0,6.0,213.0,2016-07-31,Delhi
33.0,72.26,1.11,9.26,5.64,7.66,0.58,16.56,3.43,64.0,2019.0,3.0,31.0,6.0,90.0,2019-03-31,Amaravati
21.38,75.6,2.29,19.85,11.65,4.32,0.48,23.3,2.28,78.0,2019.0,4.0,22.0,0.0,112.0,2019-04-22,Amaravati
62.29,87.81,3.88,10.6,17.76,22.19,0.67,17.84,2.825244161633236,156.0,2019.0,3.0,27.0,2.0,86.0,2019-03-27,Guwahati
8.13,27.42,2.51,10.58,7.35,8.31,0.35,5.06,1.56,48.0,2019.0,7.0,23.0,1.0,204.0,2019-07-23,Hyderabad
75.02,143.48,24.51,67.37,74.28,34.17,1.08,14.63,5.99,192.0,2016.0,9.0,19.0,0.0,263.0,2016-09-19,Delhi
58.22,124.28,11.9,37.53,30.36,33.9,1.02,13.4,21.65,217.0,2019.0,5.0,14.0,1.0,134.0,2019-05-14,Delhi
70.05,123.37,26.66,18.67,31.12,36.16,0.98,8.26,0.36,93.0,2020.0,1.0,27.0,0.0,27.0,2020-01-27,Chandigarh
27.53,64.77,3.13,22.89,15.17,21.601736565543064,0.95,5.69,0.91,83.0,2018.0,2.0,18.0,6.0,49.0,2018-02-18,Bengaluru
15.29,63.42,8.07,19.16,23.84,12.39,0.77,4.8,1.65,57.0,2019.0,8.0,24.0,5.0,236.0,2019-08-24,Bengaluru
61.76,113.7,41.43,67.73,81.08874999999999,22.11,1.34,6.68,0.0,144.0,2020.0,1.0,25.0,5.0,25.0,2020-01-25,Kochi
39.52899718387107,87.52,7.73,9.37,6.882639001382586,5.34660748064465,0.33,26.48,3.617973393846569,100.0,2017.0,5.0,12.0,4.0,132.0,2017-05-12,Jorapokhar
9.568662382770071,39.82461453061717,-0.6855845908566565,16.277298267566152,0.0,5.108973767327029,0.0,8.621452809365564,0.0,24.185955273235095,2017.0,5.0,8.0,0.0,128.0,2017-05-08,Visakhapatnam
28.89,55.96,5.56,4.84,17.01,14.76,1.97,20.63249947805957,-1.2641914113560233,136.0,2020.0,4.0,9.0,3.0,100.0,2020-04-09,Talcher
24.62,43.56183496901474,8.14,27.01,23.49,28.97,0.9,5.61,0.33,63.0,2018.0,9.0,1.0,5.0,244.0,2018-09-01,Lucknow
15.22,19.27,7.73,11.09,18.82,5.68,1.85,11.23,0.0,72.25139478396454,2019.0,10.0,20.0,6.0,293.0,2019-10-20,Coimbatore
29.1,1.8,8.1,8.49,16.23,54.98,0.97,5.84,0.15,80.0,2020.0,3.0,21.0,5.0,81.0,2020-03-21,Chennai
38.5,106.7,4.5,16.82,12.69,19.54,0.58,11.02,2.68,100.0,2018.0,2.0,21.0,2.0,52.0,2018-02-21,Amaravati
